Name,Rating,Category1,Category2,Place,City
tommas,3.4,History,Tasty Food,Taman Pandanaran,Semarang
tomoji,3.2,Culinary,Isolated,Masjid Agung Ungaran,Semarang
sorabh,3.3,Culture,Peaceful,Lawang Sewu,Semarang
eduar,3.9,Nature,Noisy,Lawang Sewu,Semarang
neyzer,4.5,History,Isolated,Water Blaster Bukit Candi Golf,Semarang
murrie,4.3,Culture,Great View,Bentara Budaya Yogyakarta (BBY),Jogja
auerbach,4.4,Tourist Attraction,Boring,Pantai Parangtritis,Jogja
naydene,4.5,Nature,Great View,Watu Gunung Ungaran,Semarang
luerene,3.8,Culture,Bad Food,Museum Kereta Ambarawa,Semarang
onel,3.5,Culinary,Respectable,Kota Lama Semarang,Semarang
seymoure,3.6,Culture,Recommended,Green Village Gedangsari,Jogja
shatoria,4.3,Tourist Attraction,Expensive,Pantai Sundak,Jogja
friedeburg,4.4,Culinary,Kind Person,Benteng Pendem,Semarang
hisayoshi,3.6,Tourist Attraction,Cheap Price,Candi Borobudur,Jogja
philecia,3.6,Culture,Fun,Pantai Indrayanti,Jogja
louida,3.8,Culture,Great View,Pasar Beringharjo,Jogja
tjay,4.9,History,Boring,Pantai Marina,Semarang
amirr,3.6,Nature,Respectable,Desa Wisata Lembah Kalipancur,Semarang
wilfriede,4.4,Culture,Not Recommended,Water Blaster Bukit Candi Golf,Semarang
morfydd,4.4,History,Cheap Price,Kampoeng Kopi Banaran,Semarang
doddy,3.7,Tourist Attraction,Expensive,Pantai Jogan,Jogja
willkie,4.7,Nature,Expensive,Pantai Wediombo,Jogja
anitia,4.7,History,Mindful,Sam Poo Kong Temple,Semarang
paislee,4.6,Tourist Attraction,Noisy,La Kana Chapel,Semarang
georglana,3.4,History,Fun,Pantai Baruna,Semarang
enyah,4.6,History,Kind,Pantai Ngrenehan,Jogja
mahria,4.4,History,Isolated,Wisata Kaliurang,Jogja
scharfschwerdt,4.0,History,Isolated,Pura Giri Natha,Semarang
chantha,4.0,Tourist Attraction,Great View,Jurang Tembelan Kanigoro,Jogja
elwillie,3.4,History,Hated,Wisata Eling Bening,Semarang
azurah,4.7,History,Hated,Monumen Sanapati,Jogja
melayah,3.8,Tourist Attraction,Respectable,Pantai Baruna,Semarang
adalisa,4.4,Culture,Hated,Candi Gedong Songo,Semarang
trayshun,3.2,Culinary,Beautiful,The World Landmarks - Merapi Park Yogyakarta,Jogja
britzy,4.7,Culture,Not Recommended,Semarang Contemporary Art Gallery,Semarang
shalawn,3.1,History,Not Recommended,Indonesia Kaya Park,Semarang
bach,4.4,Tourist Attraction,Bad Food,Pantai Parangtritis,Jogja
spearman,4.6,Nature,Recommended,Kampung Wisata Kadipaten,Jogja
kiruthik,3.0,History,Mindful,Pura Giri Natha,Semarang
nardelli,4.9,Culture,Bad Food, Pantai Cipta,Semarang
sameeha,4.9,Tourist Attraction,Recommended,Tebing Breksi,Jogja
cindee,4.9,Tourist Attraction,Kind Person,Taman Pelangi Yogyakarta,Jogja
stephania,4.6,Culture,Respectable,Candi Borobudur,Jogja
inocencio,4.7,History,Peaceful,Monumen Sanapati,Jogja
lilburn,4.2,Culture,Expensive,Candi Borobudur,Jogja
thoryn,4.0,Culinary,Bad Food,Wisata Kaliurang,Jogja
umran,3.5,Culinary,Peaceful,Nol Kilometer Jl.Malioboro,Jogja
quintae,3.6,History,Kind,Masjid Kapal Semarang,Semarang
onathan,4.0,Nature,Hated,Pantai Patihan,Jogja
kiary,4.0,Nature,Mindful,Pantai Nglambor,Jogja
bratislava,3.1,History,Recommended,Geoforest Watu Payung Turunan,Jogja
eti,3.8,History,Peaceful,Pantai Nglambor,Jogja
soorya,3.8,Tourist Attraction,Tasty Food,Pintoe Langit Dahromo,Jogja
laines,4.0,History,Mindful,Pantai Wediombo,Jogja
khyaire,4.5,Tourist Attraction,Kind Person,Masjid Kapal Semarang,Semarang
avine,3.6,Nature,Respectable,Candi Gedong Songo,Semarang
sondra,4.3,Nature,Hated,Embung Tambakboyo,Jogja
northrup,3.6,Culinary,Fun,Puncak Kebun Buah Mangunan,Jogja
mainio,3.5,Culture,Great View,Candi Ijo,Jogja
courtenay,3.6,Culture,Cheap Price,Wisata Mangrove Tapak,Semarang
jowell,3.6,Culinary,Fun,La Kana Chapel,Semarang
idelfonso,4.7,Culinary,Not Recommended,Wisata Kaliurang,Jogja
tamarisk,3.7,Tourist Attraction,Cheap Price,Benteng Pendem,Semarang
saleena,4.5,Culinary,Tasty Food,Sindu Kusuma Edupark (SKE),Jogja
anna,3.6,Culinary,Expensive,Watu Goyang,Jogja
sivanesan,4.5,Tourist Attraction,Boring,Pantai Indrayanti,Jogja
weems,4.1,History,Hated,Desa Wisata Lembah Kalipancur,Semarang
yaraliz,3.2,Culture,Not Recommended,Monumen Sanapati,Jogja
lennett,4.8,Tourist Attraction,Kind,Tebing Breksi,Jogja
kenyota,4.8,Tourist Attraction,Peaceful,Grand Maerakaca,Semarang
sebahate,3.2,Tourist Attraction,Noisy,Seribu Batu Songgo Langit,Jogja
markitta,3.5,Nature,Kind,Watu Lumbung,Jogja
ivelise,5.0,Nature,Kind Person,Lava Bantal,Jogja
abinayan,3.9,Nature,Beautiful,Pantai Indrayanti,Jogja
pascuzzi,3.4,Tourist Attraction,Respectable,Kampung Wisata Kadipaten,Jogja
stepas,4.4,Culture,Kind Person,Pantai Kukup,Jogja
athie,3.1,Culture,Bad Food,Pantai Indrayanti,Jogja
fannette,4.5,Tourist Attraction,Peaceful,Taman Pelangi Yogyakarta,Jogja
ihana,4.3,History,Tasty Food,Alun-alun Utara Keraton Yogyakarta,Jogja
tyann,4.8,Tourist Attraction,Peaceful,Pantai Baruna,Semarang
zaryia,4.6,Culinary,Noisy,Goa Pindul,Jogja
ranvijay,4.9,Culture,Hated,The Lost World Castle,Jogja
shauntelle,4.3,Culture,Cheap Price,Hutan Mangrove Kulon Progo,Jogja
pauli,3.1,Culinary,Noisy,Taman Kasmaran,Semarang
burrs,3.5,Tourist Attraction,Kind Person,Pantai Jogan,Jogja
rotha,3.5,Culinary,Respectable,Gua Maria Kerep Ambarawa,Semarang
aadityaram,4.1,Culture,Isolated,La Kana Chapel,Semarang
yeisy,4.0,Tourist Attraction,Recommended,Saloka Theme Park,Semarang
lazier,4.5,Culinary,Kind,Kampung Batik Gedong Semarang,Semarang
valesca,3.8,Nature,Tasty Food,Pantai Indrayanti,Jogja
nathanim,4.4,Tourist Attraction,Cheap Price,Pantai Drini,Jogja
josephandrew,3.1,Nature,Cheap Price,Goa Pindul,Jogja
kiandra,4.5,Tourist Attraction,Mindful,Museum Kereta Ambarawa,Semarang
wareing,4.2,Culture,Peaceful,Watu Goyang,Jogja
ralena,3.8,Tourist Attraction,Noisy,Semarang Gallery,Semarang
christianjacob,4.0,Tourist Attraction,Fun,Pantai Krakal,Jogja
sennett,3.2,Nature,Beautiful,Monumen Sanapati,Jogja
theona,4.1,Nature,Expensive,Pasar Beringharjo,Jogja
hosnedl,4.7,History,Great View,Flower Farm Setiya Aji,Semarang
nakima,4.3,Culinary,Respectable,Goa Rancang Kencono,Jogja
resse,4.2,Tourist Attraction,Peaceful,Wisata Eling Bening,Semarang
jimar,4.9,Tourist Attraction,Tasty Food, Pantai Cipta,Semarang
reanne,4.7,Tourist Attraction,Great View,Pantai Krakal,Jogja
gherasim,4.0,Culture,Bad Food,Puncak Segoro,Jogja
zadin,4.1,History,Not Recommended,Taman Kasmaran,Semarang
jetnor,3.8,Tourist Attraction,Tasty Food,Wisata Mangrove Tapak,Semarang
eufrosina,3.5,Culture,Hated,Desa Wisata Lembah Kalipancur,Semarang
hadiyyah,3.9,Nature,Boring,Hutan Pinus Asri,Jogja
tichelle,4.7,History,Mindful,Kampung Wisata Kadipaten,Jogja
jahzon,4.3,Nature,Hated,Watu Mabur Mangunan,Jogja
kenaz,3.9,Culinary,Bad Food,Taman Pelangi Jogja,Jogja
orlaigh,4.8,History,Mindful,Flower Farm Setiya Aji,Semarang
twylia,3.4,Culture,Hated,Hutan Wisata Tinjomoyo Semarang,Semarang
shaynie,4.9,History,Isolated,Tugu Muda Semarang,Semarang
peppino,3.4,Culinary,Peaceful,Water Blaster Bukit Candi Golf,Semarang
jakalya,3.4,Culinary,Respectable,Pantai Glagah,Jogja
katriana,4.5,Tourist Attraction,Great View,Tebing Breksi,Jogja
greenburg,4.3,Culinary,Kind,Kawasan Malioboro,Jogja
zeculon,3.5,Nature,Isolated,Wisata Mangrove Tapak,Semarang
medero,3.6,Tourist Attraction,Bad Food,Candi Ijo,Jogja
pfosi,3.1,Tourist Attraction,Boring,Sindu Kusuma Edupark (SKE),Jogja
shehran,4.7,History,Boring,Kauman Pakualaman Yogyakarta,Jogja
sunetra,3.8,Culinary,Tasty Food,Wisata Kalibiru,Jogja
debbi,3.3,History,Hated,Semarang Gallery,Semarang
nel,3.3,Nature,Mindful,Pantai Jogan,Jogja
tertius,4.5,Tourist Attraction,Fun,Tebing Breksi,Jogja
rossner,5.0,History,Noisy,Grand Maerakaca,Semarang
cubelo,4.9,History,Expensive,Puncak Gunung Api Purba - Nglanggeran,Jogja
tjamko,4.1,Tourist Attraction,Fun,Benteng Pendem,Semarang
sevinc,3.4,Culinary,Kind Person,Masjid Kapal Semarang,Semarang
naydeen,3.5,Culture,Fun,Pantai Indrayanti,Jogja
tatania,4.4,Culture,Noisy,Monumen Sanapati,Jogja
keyahna,4.2,History,Isolated,Bukit Lintang Sewu,Jogja
brinda,4.4,Nature,Hated,Masjid Kapal Semarang,Semarang
yarimar,3.1,Nature,Boring,Desa Wisata Lembah Kalipancur,Semarang
samarpreet,4.9,Culinary,Cheap Price,The Lost World Castle,Jogja
porcia,4.1,History,Mindful,Pantai Patihan,Jogja
anyree,4.3,Culture,Cheap Price,Desa Wisata Lembah Kalipancur,Semarang
nesren,4.8,Culinary,Kind Person,Candi Ijo,Jogja
ambah,4.0,Nature,Tasty Food,Grand Maerakaca,Semarang
coryana,3.5,History,Peaceful,Kota Lama Semarang,Semarang
vernese,3.4,Nature,Kind Person,Kampoeng Djadhoel Semarang,Semarang
mayar,3.3,Culture,Beautiful,Water Blaster Bukit Candi Golf,Semarang
krystof,3.1,History,Kind,Pantai Cipta,Semarang
seto,4.9,Tourist Attraction,Peaceful,La Kana Chapel,Semarang
persijs,4.4,Culinary,Expensive,Old City 3D Trick Art Museum,Semarang
deaudra,4.3,History,Not Recommended,Hutan Pinus Pengger,Jogja
jaxen,3.2,Culture,Mindful,Gua Maria Kerep Ambarawa,Semarang
lagrande,3.7,Culture,Respectable,Benteng Pendem,Semarang
sabena,3.3,Culture,Kind Person,Pantai Nglambor,Jogja
moles,3.4,History,Tasty Food,Kampoeng Rawa,Semarang
draiman,4.6,Culinary,Fun,The World Landmarks - Merapi Park Yogyakarta,Jogja
bynes,4.6,Tourist Attraction,Peaceful,Pantai Depok Jogja,Jogja
kaiyue,3.9,Culinary,Great View,Kampoeng Rawa,Semarang
tery,4.3,Culture,Hated,Kawasan Malioboro,Jogja
tameria,4.8,Nature,Not Recommended,Candi Gedong Songo,Semarang
mackendrick,4.5,Tourist Attraction,Respectable,Bukit Wisata Pulepayung,Jogja
diljana,3.1,Tourist Attraction,Fun,Saloka Theme Park,Semarang
chiron,3.5,Nature,Peaceful,Wisata Lereng Kelir,Semarang
darragh,4.2,History,Respectable,Pantai Wediombo,Jogja
maranatha,3.8,Culinary,Respectable,La Kana Chapel,Semarang
kedzie,3.9,History,Tasty Food,Umbul Sidomukti,Semarang
melaney,3.1,History,Noisy,Taman Pandanaran,Semarang
endres,3.9,Culinary,Kind Person,Air Terjun Semirang,Semarang
richt,3.1,Nature,Mindful,Kauman Pakualaman Yogyakarta,Jogja
morita,4.7,Culture,Respectable,Pantai Glagah,Jogja
rali,3.2,Culinary,Boring,Brown Canyon,Semarang
vilius,4.4,Culture,Beautiful,De Mata Museum Jogja,Jogja
llyn,3.9,Culture,Respectable,Watu Gunung Ungaran,Semarang
ontaria,3.0,History,Kind,Kampung Batik Gedong Semarang,Semarang
schwenk,4.9,Culinary,Noisy,Candi Gedong Songo,Semarang
rubicela,3.7,Tourist Attraction,Peaceful,Semarang Contemporary Art Gallery,Semarang
jemond,4.6,Tourist Attraction,Bad Food,Old City 3D Trick Art Museum,Semarang
ibbo,3.7,Nature,Hated,Tebing Breksi,Jogja
placido,4.2,Culture,Peaceful,Alun-alun Utara Keraton Yogyakarta,Jogja
atonsah,4.6,History,Recommended,Saloka Theme Park,Semarang
lajarvis,3.4,Culture,Fun,Air Terjun Semirang,Semarang
euradell,4.5,Tourist Attraction,Kind Person,Taman Pelangi Yogyakarta,Jogja
zsanett,3.7,Culinary,Hated,Kampung Tematik Jawi,Semarang
shaquail,3.4,Culinary,Recommended,Semarang Contemporary Art Gallery,Semarang
victorija,3.9,Nature,Mindful,Candi Gedong Songo,Semarang
rauchelle,3.4,History,Beautiful,Grand Maerakaca,Semarang
marelly,4.7,Nature,Mindful,Pantai Samas,Jogja
yveslander,4.6,History,Cheap Price,Water Blaster Bukit Candi Golf,Semarang
teneasha,3.4,Culture,Mindful,Kampung Pelangi,Semarang
enza,4.2,Nature,Cheap Price,"Bukit Paralayang, Watugupit",Jogja
saleeha,3.5,Culture,Recommended,Benteng Pendem,Semarang
crissa,3.3,History,Recommended,Sindu Kusuma Edupark (SKE),Jogja
kazia,3.6,Tourist Attraction,Bad Food,Gua Maria Kerep Ambarawa,Semarang
leshawnda,5.0,Culinary,Bad Food,De Mata Museum Jogja,Jogja
daizee,4.1,Culinary,Respectable,Masjid Agung Ungaran,Semarang
jaike,4.1,Nature,Kind Person,Alun-alun Utara Keraton Yogyakarta,Jogja
vawn,3.3,Culture,Fun,Semarang Chinatown,Semarang
antwoinette,3.1,History,Great View,Pantai Sundak,Jogja
taela,5.0,Tourist Attraction,Kind,Taman Kasmaran,Semarang
dianira,4.1,Tourist Attraction,Respectable,Goa Pindul,Jogja
citialli,3.8,Culture,Not Recommended,Lawang Sewu,Semarang
kimyada,3.3,Nature,Not Recommended,Galaxy Waterpark Jogja,Jogja
maggie,4.0,Culinary,Tasty Food,Wisata Alam Wana Wisata Penggaron,Semarang
lakevia,3.5,Tourist Attraction,Beautiful,Kebun Teh Nglinggo,Jogja
keair,3.7,Tourist Attraction,Fun,Kampung Wisata Kadipaten,Jogja
jansyn,4.8,Culture,Great View,Gua Maria Kerep Ambarawa,Semarang
arista,4.9,History,Peaceful,Semarang Gallery,Semarang
mcgalliard,4.6,Nature,Peaceful,Pantai Baruna,Semarang
brekia,3.2,Culinary,Great View,Monumen Sanapati,Jogja
nariyah,4.6,History,Bad Food,Watu Lumbung,Jogja
keyairah,3.4,Culinary,Kind Person,The Lost World Castle,Jogja
bojil,3.3,Nature,Tasty Food,Durian Gardens and Tourism Education Watu Simbar,Semarang
pancham,4.3,Tourist Attraction,Kind,Goa Rancang Kencono,Jogja
jaedyn,4.3,Tourist Attraction,Tasty Food,Desa Wisata Lembah Kalipancur,Semarang
kohinoor,3.4,Culture,Hated,Desa Wisata Lembah Kalipancur,Semarang
alexcis,4.3,Nature,Kind,Kampoeng Kopi Banaran,Semarang
groos,5.0,Nature,Boring,Monumen Sanapati,Jogja
jaylahni,4.3,Culinary,Recommended,Puncak Gunung Api Purba - Nglanggeran,Jogja
frithiof,4.4,Nature,Isolated,Museum Kereta Ambarawa,Semarang
frederic,4.1,History,Respectable,Green Village Gedangsari,Jogja
danard,3.3,Culture,Bad Food,Pantai Baruna,Semarang
sawicki,3.6,Tourist Attraction,Great View,Pantai Sundak,Jogja
ellyana,4.0,Tourist Attraction,Kind,Taman Pandanaran,Semarang
medor,3.5,Nature,Fun,Pantai Krakal,Jogja
norio,4.8,Culinary,Mindful,Alun Alun Selatan Yogyakarta,Jogja
elgene,4.1,Culture,Great View,Selected Places,Semarang
namir,4.3,Culinary,Recommended,Wisata Mangrove Tapak,Semarang
malayha,4.1,Tourist Attraction,Peaceful,Umbul Sidomukti,Semarang
sharnyce,4.6,History,Not Recommended,Kota Lama Semarang,Semarang
mcgrody,3.6,Nature,Beautiful,Desa Wisata Lembah Kalipancur,Semarang
arshleen,4.5,History,Respectable,Jembatan Biru Ambarawa,Semarang
trescott,4.9,Tourist Attraction,Bad Food,Candi Gedong Songo,Semarang
myrtie,3.1,Nature,Cheap Price,Pasar Beringharjo,Jogja
saharrah,3.1,History,Not Recommended,Kampoeng Kopi Banaran,Semarang
shaneise,4.7,History,Expensive,Pantai Marina,Semarang
ailey,3.2,Culture,Fun,Semarang Gallery,Semarang
najaf,3.2,Tourist Attraction,Great View,La Kana Chapel,Semarang
huw,3.7,Culinary,Tasty Food,Pantai Sundak,Jogja
mijarez,3.9,Tourist Attraction,Fun,Kampung Tematik Jawi,Semarang
brandley,3.2,Nature,Mindful,Sam Poo Kong Temple,Semarang
ilarion,3.7,History,Respectable,Pantai Patihan,Jogja
isidoros,4.6,Culinary,Kind Person,Pintoe Langit Dahromo,Jogja
maewyn,4.8,Culture,Fun,Desa Wisata Lembah Kalipancur,Semarang
plamenka,4.3,History,Hated,Watu Lumbung,Jogja
braelan,3.2,Culinary,Kind,The Lost World Castle,Jogja
abiyuwa,4.3,Culinary,Kind Person,Masjid Kapal Semarang,Semarang
rozlynn,4.4,Nature,Peaceful,Pantai Glagah,Jogja
canessa,4.3,Culture,Cheap Price,Watu Lumbung,Jogja
zoraiz,4.7,History,Beautiful,Kota Lama Semarang,Semarang
doly,4.3,History,Recommended,Bentara Budaya Yogyakarta (BBY),Jogja
afandor,3.4,Culture,Noisy,Museum Kereta Ambarawa,Semarang
hambrick,4.6,History,Recommended, Pantai Cipta,Semarang
greenfield,4.7,Nature,Peaceful,Wisata Alam Wana Wisata Penggaron,Semarang
nyshaun,3.9,Culinary,Not Recommended,Kampoeng Djadhoel Semarang,Semarang
baden,3.2,Tourist Attraction,Bad Food,Monumen Sanapati,Jogja
priscyla,3.9,History,Kind,Candi Borobudur,Jogja
natan,4.3,Culinary,Boring,Watu Mabur Mangunan,Jogja
shuichi,4.5,Culture,Tasty Food,Masjid Agung Ungaran,Semarang
khani,4.9,Nature,Recommended,Monumen Palagan Ambarawa,Semarang
jennarose,4.8,Nature,Isolated,Candi Prambanan,Jogja
itzak,4.6,Nature,Isolated,Kampung Batik Gedong Semarang,Semarang
kimaria,3.7,History,Hated,Kampung Pelangi,Semarang
ieke,4.5,Nature,Cheap Price,Bunker Kaliadem Merapi,Jogja
deneesha,3.2,History,Cheap Price,Candi Gedong Songo,Semarang
pleurat,4.2,Culture,Not Recommended,Jembatan Biru Ambarawa,Semarang
mungle,5.0,Nature,Tasty Food,Pura Giri Natha,Semarang
gilana,3.9,Tourist Attraction,Kind Person,Kawasan Malioboro,Jogja
azah,4.8,History,Peaceful,GPIB Immanuel Semarang (Gereja Blenduk),Semarang
vergilie,4.8,History,Peaceful,Brown Canyon,Semarang
arlo,3.0,Nature,Fun,Tebing Breksi,Jogja
peerless,3.4,Nature,Mindful,Taman Pelangi Jogja,Jogja
franni,4.6,Culinary,Bad Food,Air Terjun Semirang,Semarang
birty,3.8,Culture,Isolated,GPIB Immanuel Semarang (Gereja Blenduk),Semarang
janea,3.9,Culinary,Fun,Pantai Cipta,Semarang
scharff,4.9,Culture,Kind,Kampung Wisata Kadipaten,Jogja
shabnur,5.0,Nature,Noisy,Semarang Chinatown,Semarang
algis,3.4,Culinary,Tasty Food,Hutan Mangrove Kulon Progo,Jogja
mariali,3.3,Culinary,Respectable,Umbul Sidomukti,Semarang
dayjon,4.3,Nature,Great View,Wisata Lereng Kelir,Semarang
milena,4.8,Tourist Attraction,Boring,Waduk Jatibarang,Semarang
wania,3.0,Culture,Cheap Price,Pantai Sundak,Jogja
jasn,3.7,Tourist Attraction,Isolated,Pantai Samas,Jogja
lissak,4.2,Nature,Respectable,The World Landmarks - Merapi Park Yogyakarta,Jogja
tashieka,4.9,History,Bad Food,Sindu Kusuma Edupark (SKE),Jogja
malo,4.5,History,Cheap Price,Selected Places,Semarang
cyaire,3.5,Nature,Respectable,Kota Lama Semarang,Semarang
ruchy,4.2,Culture,Kind,Flower Farm Setiya Aji,Semarang
flinn,4.3,History,Fun,Brown Canyon,Semarang
achsah,4.7,History,Peaceful,Jurang Tembelan Kanigoro,Jogja
sirish,4.3,Culinary,Isolated,La Kana Chapel,Semarang
brynlei,4.9,Culinary,Expensive,Monumen Sanapati,Jogja
wafa,3.5,Nature,Noisy,Semarang Chinatown,Semarang
kamariyah,3.5,Culinary,Bad Food,Tebing Breksi,Jogja
rawlins,4.2,Culinary,Bad Food,Pintoe Langit Dahromo,Jogja
francetta,4.6,Tourist Attraction,Kind Person,Pantai Depok Jogja,Jogja
pernell,4.8,Culinary,Recommended,Selected Places,Semarang
bonessa,4.3,History,Isolated,Pantai Wediombo,Jogja
karilla,4.7,Culture,Cheap Price,Pantai Samas,Jogja
dobrin,4.5,History,Noisy,Kampoeng Kopi Banaran,Semarang
darionne,4.4,Nature,Kind Person,Kampung Pelangi,Semarang
colinson,3.2,Tourist Attraction,Kind Person,Jurang Tembelan Kanigoro,Jogja
senuli,3.7,Nature,Boring,Puncak Gunung Api Purba - Nglanggeran,Jogja
adrina,3.8,History,Expensive, Pantai Cipta,Semarang
charlesha,3.2,History,Kind Person,Brown Canyon,Semarang
jawone,3.8,Tourist Attraction,Recommended,Pantai Drini,Jogja
zailynn,3.2,History,Hated,Watu Goyang,Jogja
chekesha,4.0,Culture,Recommended,Waduk Jatibarang,Semarang
dontavion,3.8,Tourist Attraction,Expensive,Puncak Gunung Api Purba - Nglanggeran,Jogja
srikrishna,4.4,Tourist Attraction,Expensive,Pantai Drini,Jogja
saldedo,4.5,Nature,Boring,Old City 3D Trick Art Museum,Semarang
mikelis,3.1,Culture,Cheap Price,Kampoeng Rawa,Semarang
chalyse,3.6,Tourist Attraction,Recommended,Pasar Beringharjo,Jogja
luis,3.7,Culture,Expensive,Kota Lama Semarang,Semarang
safta,3.0,Culture,Great View,Nol Kilometer Jl.Malioboro,Jogja
grimditch,4.8,History,Kind Person,Water Blaster Bukit Candi Golf,Semarang
latissha,4.6,History,Not Recommended,Saloka Theme Park,Semarang
pazong,4.7,Culinary,Great View,Lawang Sewu,Semarang
previlon,4.6,Culture,Hated,Watu Goyang,Jogja
eigil,3.0,Culinary,Isolated,Hutan Pinus Kayon,Semarang
jabou,4.7,History,Peaceful,Sam Poo Kong Temple,Semarang
verser,3.0,Culinary,Hated,Monumen Sanapati,Jogja
daryosh,3.4,Nature,Noisy,Pantai Kukup,Jogja
hudoishukur,3.0,Culture,Kind,Semarang Chinatown,Semarang
raeya,4.0,Tourist Attraction,Mindful,Hutan Pinus Asri,Jogja
fakiha,4.3,Nature,Noisy,La Kana Chapel,Semarang
capria,3.4,Nature,Not Recommended,Taman Kasmaran,Semarang
valyre,3.2,History,Bad Food,Kota Lama Semarang,Semarang
daeron,3.1,Culinary,Fun,Museum Kereta Ambarawa,Semarang
odyssey,4.5,Nature,Hated,Pantai Indrayanti,Jogja
zinzile,4.5,Nature,Recommended,Masjid Kapal Semarang,Semarang
saaimah,3.8,Culture,Peaceful,Bendung Lepen,Jogja
sabela,3.5,History,Hated,Taman Kasmaran,Semarang
kassiah,3.5,Culinary,Recommended,Kota Lama Semarang,Semarang
medea,4.7,Tourist Attraction,Fun,Kawasan Wisata Sosrowijayan,Jogja
somayya,4.1,History,Respectable,Brown Canyon,Semarang
okoiza,4.1,Culinary,Fun,Grand Maerakaca,Semarang
naissa,4.1,History,Hated,Monumen Sanapati,Jogja
elchanan,3.4,History,Recommended,Hutan Wisata Tinjomoyo Semarang,Semarang
rayle,4.4,Culinary,Great View,Wisata Kaliurang,Jogja
ashvik,3.2,Nature,Great View,Pantai Patihan,Jogja
genisis,3.6,History,Bad Food,Kampoeng Djadhoel Semarang,Semarang
fernandeo,3.4,Tourist Attraction,Kind Person,Pantai Marina,Semarang
ivanca,3.8,Culinary,Beautiful,Pantai Sundak,Jogja
mcclish,4.2,History,Beautiful,Kebun Teh Nglinggo,Jogja
antoinese,4.6,Culinary,Great View,Tebing Breksi,Jogja
mubina,3.1,History,Boring,Watu Goyang,Jogja
jaydynn,3.5,Culture,Not Recommended,Wisata Eling Bening,Semarang
greenland,4.3,Nature,Noisy,Goa Pindul,Jogja
persingerjr,4.6,Culinary,Not Recommended,Tugu Muda Semarang,Semarang
nivo,3.8,Nature,Tasty Food,Masjid Kapal Semarang,Semarang
bumber,3.4,History,Mindful,Brown Canyon,Semarang
arieliz,4.5,Culinary,Mindful,Watu Gunung Ungaran,Semarang
freund,4.2,Culinary,Beautiful,Pura Giri Natha,Semarang
irim,4.3,Culinary,Fun,Indonesia Kaya Park,Semarang
mueed,3.4,Culinary,Hated,Obyek Wisata Goa Kreo,Semarang
telfer,3.9,Culinary,Hated,Monumen Palagan Ambarawa,Semarang
dilem,4.0,Culinary,Expensive,Pura Giri Natha,Semarang
demarcos,4.0,History,Tasty Food,Kota Lama Semarang,Semarang
croud,4.6,Tourist Attraction,Kind, Pantai Cipta,Semarang
dorotheia,4.4,Nature,Boring,Air Terjun Semirang,Semarang
raizel,3.1,History,Recommended,Lava Bantal,Jogja
ramkhilawan,3.4,Culture,Not Recommended,Puncak Segoro,Jogja
hollynd,3.7,Culinary,Tasty Food,Pantai Jogan,Jogja
lulyana,3.1,History,Mindful,Old City 3D Trick Art Museum,Semarang
javona,4.6,Culture,Mindful,Pantai Ngrenehan,Jogja
shaniel,4.7,Culinary,Noisy,Taman Srigunting,Semarang
filippos,3.5,Nature,Expensive,Wisata Mangrove Tapak,Semarang
